evID,magnitude,ev_lat,ev_lon,ev_depth,strike,dip,rake,src_duration,ns,st_lat,st_lon,azimuth,rhypo,waveform_path,Z_pga,Z_pgv,Z_pgd,E_pga,E_pgv,E_pgd,N_pga,N_pgv,N_pgd,H_pga,H_pgv,H_pgd
Synthetic_62,6.554,7.728,4.182,2.900,195.228,57.784,-17.388,11.773,PR.S9,8.728,3.182,315.367,156.472,synthetic_waveforms/Synthetic_62.mseed,-1.361,-0.603,-0.512,-1.587,-0.671,-0.403,-1.671,-0.675,-0.239,-1.518,-0.524,-0.180
Synthetic_62,6.554,7.728,4.182,2.900,195.228,57.784,-17.388,11.773,PR.S10,6.728,3.405,217.703,140.477,synthetic_waveforms/Synthetic_62.mseed,-1.220,-0.489,-0.380,-1.569,-0.487,-0.046,-1.391,-0.612,-0.423,-1.379,-0.394,-0.028
Synthetic_62,6.554,7.728,4.182,2.900,195.228,57.784,-17.388,11.773,PR.S11,6.951,3.405,224.815,121.842,synthetic_waveforms/Synthetic_62.mseed,-1.230,-0.462,-0.249,-1.566,-0.556,-0.070,-1.483,-0.690,-0.424,-1.398,-0.521,-0.059
Synthetic_62,6.554,7.728,4.182,2.900,195.228,57.784,-17.388,11.773,PR.S12,7.173,3.405,234.283,105.728,synthetic_waveforms/Synthetic_62.mseed,-1.193,-0.480,-0.139,-1.467,-0.594,-0.122,-1.493,-0.794,-0.352,-1.329,-0.590,-0.122
Synthetic_62,6.554,7.728,4.182,2.900,195.228,57.784,-17.388,11.773,PR.S13,7.395,3.405,246.671,93.447,synthetic_waveforms/Synthetic_62.mseed,-1.237,-0.532,-0.080,-1.377,-0.792,-0.106,-1.808,-1.076,-0.433,-1.354,-0.760,-0.074
Synthetic_62,6.554,7.728,4.182,2.900,195.228,57.784,-17.388,11.773,PR.S14,7.617,3.405,261.849,86.645,synthetic_waveforms/Synthetic_62.mseed,-1.279,-0.562,-0.138,-1.428,-0.735,-0.069,-1.444,-0.561,-0.065,-1.419,-0.552,0.019
Synthetic_62,6.554,7.728,4.182,2.900,195.228,57.784,-17.388,11.773,PR.S15,7.839,3.405,278.257,86.623,synthetic_waveforms/Synthetic_62.mseed,-1.483,-0.878,-0.405,-1.706,-0.948,-0.252,-1.222,-0.373,0.080,-1.221,-0.359,0.121
Synthetic_62,6.554,7.728,4.182,2.900,195.228,57.784,-17.388,11.773,PR.S16,8.062,3.405,293.450,93.385,synthetic_waveforms/Synthetic_62.mseed,-1.447,-0.842,-0.706,-1.636,-0.677,-0.292,-1.259,-0.371,0.086,-1.224,-0.353,0.119
Synthetic_62,6.554,7.728,4.182,2.900,195.228,57.784,-17.388,11.773,PR.S17,8.284,3.405,305.857,105.636,synthetic_waveforms/Synthetic_62.mseed,-1.369,-0.635,-0.473,-1.464,-0.585,-0.370,-1.416,-0.493,-0.001,-1.326,-0.430,0.035
Synthetic_62,6.554,7.728,4.182,2.900,195.228,57.784,-17.388,11.773,PR.S18,8.506,3.405,315.343,121.731,synthetic_waveforms/Synthetic_62.mseed,-1.308,-0.549,-0.367,-1.499,-0.667,-0.509,-1.646,-0.678,-0.139,-1.450,-0.567,-0.103
Synthetic_62,6.554,7.728,4.182,2.900,195.228,57.784,-17.388,11.773,PR.S19,8.728,3.405,322.467,140.353,synthetic_waveforms/Synthetic_62.mseed,-1.285,-0.514,-0.373,-1.524,-0.801,-0.608,-1.631,-0.805,-0.296,-1.436,-0.710,-0.271
Synthetic_62,6.554,7.728,4.182,2.900,195.228,57.784,-17.388,11.773,PR.S20,6.728,3.627,208.896,126.997,synthetic_waveforms/Synthetic_62.mseed,-1.172,-0.512,-0.417,-1.385,-0.433,0.040,-1.340,-0.679,-0.478,-1.338,-0.375,0.051
Synthetic_62,6.554,7.728,4.182,2.900,195.228,57.784,-17.388,11.773,PR.S21,6.951,3.627,215.351,106.028,synthetic_waveforms/Synthetic_62.mseed,-1.148,-0.462,-0.242,-1.391,-0.403,0.054,-1.313,-0.592,-0.337,-1.269,-0.403,0.065
Synthetic_62,6.554,7.728,4.182,2.900,195.228,57.784,-17.388,11.773,PR.S22,7.173,3.627,224.793,87.043,synthetic_waveforms/Synthetic_62.mseed,-1.103,-0.401,-0.078,-1.286,-0.452,0.063,-1.469,-0.531,-0.117,-1.212,-0.440,0.065
Synthetic_62,6.554,7.728,4.182,2.900,195.228,57.784,-17.388,11.773,PR.S23,7.395,3.627,238.852,71.640,synthetic_waveforms/Synthetic_62.mseed,-1.135,-0.307,0.024,-1.397,-0.681,0.107,-1.593,-0.833,-0.085,-1.340,-0.613,0.152
Synthetic_62,6.554,7.728,4.182,2.900,195.228,57.784,-17.388,11.773,PR.S24,7.617,3.627,258.628,62.523,synthetic_waveforms/Synthetic_62.mseed,-1.250,-0.399,0.034,-1.457,-0.571,0.227,-1.370,-0.512,0.021,-1.351,-0.479,0.242
Synthetic_62,6.554,7.728,4.182,2.900,195.228,57.784,-17.388,11.773,PR.S25,7.839,3.627,281.450,62.508,synthetic_waveforms/Synthetic_62.mseed,-1.437,-0.847,-0.317,-1.574,-0.752,-0.059,-1.058,-0.260,0.165,-1.050,-0.239,0.231
Synthetic_62,6.554,7.728,4.182,2.900,195.228,57.784,-17.388,11.773,PR.S26,8.062,3.627,301.243,71.599,synthetic_waveforms/Synthetic_62.mseed,-1.322,-0.607,-0.521,-1.352,-0.622,-0.214,-1.204,-0.345,0.145,-1.115,-0.300,0.165
Synthetic_62,6.554,7.728,4.182,2.900,195.228,57.784,-17.388,11.773,PR.S27,8.284,3.627,315.319,86.986,synthetic_waveforms/Synthetic_62.mseed,-1.236,-0.481,-0.229,-1.485,-0.569,-0.187,-1.461,-0.515,-0.004,-1.341,-0.499,0.008
Synthetic_62,6.554,7.728,4.182,2.900,195.228,57.784,-17.388,11.773,PR.S28,8.506,3.627,324.774,105.963,synthetic_waveforms/Synthetic_62.mseed,-1.215,-0.448,-0.217,-1.505,-0.791,-0.445,-1.415,-0.635,-0.204,-1.317,-0.634,-0.200
Synthetic_62,6.554,7.728,4.182,2.900,195.228,57.784,-17.388,11.773,PR.S29,8.728,3.627,331.236,126.928,synthetic_waveforms/Synthetic_62.mseed,-1.207,-0.443,-0.271,-1.735,-1.156,-0.728,-1.397,-0.741,-0.391,-1.361,-0.711,-0.386
Synthetic_62,6.554,7.728,4.182,2.900,195.228,57.784,-17.388,11.773,PR.S30,6.728,3.849,198.319,117.153,synthetic_waveforms/Synthetic_62.mseed,-1.148,-0.545,-0.518,-1.302,-0.383,0.076,-1.364,-0.739,-0.597,-1.282,-0.357,0.080
Synthetic_62,6.554,7.728,4.182,2.900,195.228,57.784,-17.388,11.773,PR.S31,6.951,3.849,203.050,94.018,synthetic_waveforms/Synthetic_62.mseed,-1.106,-0.463,-0.340,-1.270,-0.303,0.126,-1.315,-0.656,-0.457,-1.234,-0.300,0.133
Synthetic_62,6.554,7.728,4.182,2.900,195.228,57.784,-17.388,11.773,PR.S32,7.173,3.849,210.772,71.939,synthetic_waveforms/Synthetic_62.mseed,-1.050,-0.350,-0.172,-1.230,-0.308,0.201,-1.299,-0.598,-0.062,-1.127,-0.288,0.203
Synthetic_62,6.554,7.728,4.182,2.900,195.228,57.784,-17.388,11.773,PR.S33,7.395,3.849,224.772,52.271,synthetic_waveforms/Synthetic_62.mseed,-1.017,-0.210,0.019,-1.307,-0.268,0.373,-1.271,-0.493,0.202,-1.170,-0.256,0.412
Synthetic_62,6.554,7.728,4.182,2.900,195.228,57.784,-17.388,11.773,PR.S34,7.617,3.849,251.432,38.864,synthetic_waveforms/Synthetic_62.mseed,-1.116,-0.218,0.213,-1.295,-0.093,0.646,-1.426,-0.376,0.304,-1.277,-0.041,0.685
Synthetic_62,6.554,7.728,4.182,2.900,195.228,57.784,-17.388,11.773,PR.S35,7.839,3.849,288.617,38.854,synthetic_waveforms/Synthetic_62.mseed,-1.302,-0.700,-0.503,-1.263,-0.536,0.108,-0.861,-0.107,0.351,-0.830,-0.083,0.412
Synthetic_62,6.554,7.728,4.182,2.900,195.228,57.784,-17.388,11.773,PR.S36,8.062,3.849,315.296,52.250,synthetic_waveforms/Synthetic_62.mseed,-1.126,-0.303,-0.144,-1.261,-0.532,0.077,-1.326,-0.300,0.301,-1.144,-0.298,0.316
Synthetic_62,6.554,7.728,4.182,2.900,195.228,57.784,-17.388,11.773,PR.S37,8.284,3.849,329.306,71.915,synthetic_waveforms/Synthetic_62.mseed,-1.105,-0.293,-0.086,-1.528,-0.925,-0.172,-1.315,-0.644,0.061,-1.246,-0.637,0.094
Synthetic_62,6.554,7.728,4.182,2.900,195.228,57.784,-17.388,11.773,PR.S38,8.506,3.849,337.033,93.992,synthetic_waveforms/Synthetic_62.mseed,-1.135,-0.389,-0.122,-1.688,-0.958,-0.468,-1.304,-0.705,-0.207,-1.271,-0.663,-0.178
Synthetic_62,6.554,7.728,4.182,2.900,195.228,57.784,-17.388,11.773,PR.S39,8.728,3.849,341.766,117.125,synthetic_waveforms/Synthetic_62.mseed,-1.174,-0.411,-0.225,-1.791,-0.861,-0.398,-1.351,-0.715,-0.401,-1.326,-0.641,-0.291
Synthetic_62,6.554,7.728,4.182,2.900,195.228,57.784,-17.388,11.773,PR.S40,6.728,4.071,186.297,111.906,synthetic_waveforms/Synthetic_62.mseed,-1.125,-0.609,-0.387,-1.321,-0.421,0.032,-1.322,-0.593,-0.677,-1.303,-0.414,0.032
Synthetic_62,6.554,7.728,4.182,2.900,195.228,57.784,-17.388,11.773,PR.S41,6.951,4.071,188.072,87.397,synthetic_waveforms/Synthetic_62.mseed,-1.053,-0.478,-0.371,-1.232,-0.342,0.097,-1.281,-0.544,-0.584,-1.229,-0.299,0.102
Synthetic_62,6.554,7.728,4.182,2.900,195.228,57.784,-17.388,11.773,PR.S42,7.173,4.071,191.224,63.045,synthetic_waveforms/Synthetic_62.mseed,-0.977,-0.358,-0.353,-1.078,-0.246,0.194,-1.173,-0.471,-0.440,-1.069,-0.243,0.205
Synthetic_62,6.554,7.728,4.182,2.900,195.228,57.784,-17.388,11.773,PR.S43,7.395,4.071,198.293,39.144,synthetic_waveforms/Synthetic_62.mseed,-0.899,-0.245,-0.200,-0.895,-0.070,0.407,-1.058,-0.406,-0.133,-0.857,-0.066,0.408
Synthetic_62,6.554,7.728,4.182,2.900,195.228,57.784,-17.388,11.773,PR.S44,7.617,4.071,224.750,17.635,synthetic_waveforms/Synthetic_62.mseed,-0.797,-0.108,0.069,-0.621,0.368,1.166,-0.997,0.239,0.980,-0.620,0.458,1.243
Synthetic_62,6.554,7.728,4.182,2.900,195.228,57.784,-17.388,11.773,PR.S45,7.839,4.071,315.273,17.632,synthetic_waveforms/Synthetic_62.mseed,-0.865,-0.146,0.194,-0.979,0.119,0.819,-0.613,0.303,1.077,-0.607,0.370,1.134
Synthetic_62,6.554,7.728,4.182,2.900,195.228,57.784,-17.388,11.773,PR.S46,8.062,4.071,341.736,39.141,synthetic_waveforms/Synthetic_62.mseed,-0.938,-0.115,0.068,-1.531,-0.389,0.239,-1.065,-0.059,0.583,-1.049,-0.016,0.621
Synthetic_62,6.554,7.728,4.182,2.900,195.228,57.784,-17.388,11.773,PR.S47,8.284,4.071,348.805,63.042,synthetic_waveforms/Synthetic_62.mseed,-1.015,-0.242,-0.090,-1.410,-0.516,0.006,-1.155,-0.509,0.181,-1.139,-0.386,0.218
Synthetic_62,6.554,7.728,4.182,2.900,195.228,57.784,-17.388,11.773,PR.S48,8.506,4.071,351.958,87.394,synthetic_waveforms/Synthetic_62.mseed,-1.084,-0.357,-0.146,-1.449,-0.542,-0.071,-1.216,-0.610,-0.171,-1.202,-0.463,-0.003
Synthetic_62,6.554,7.728,4.182,2.900,195.228,57.784,-17.388,11.773,PR.S49,8.728,4.071,353.732,111.903,synthetic_waveforms/Synthetic_62.mseed,-1.146,-0.415,-0.259,-1.486,-0.591,-0.110,-1.307,-0.638,-0.435,-1.302,-0.546,-0.077
Synthetic_62,6.554,7.728,4.182,2.900,195.228,57.784,-17.388,11.773,PR.S50,6.728,4.294,173.703,111.906,synthetic_waveforms/Synthetic_62.mseed,-1.123,-0.532,-0.313,-1.482,-0.577,-0.131,-1.367,-0.549,-0.516,-1.332,-0.540,-0.131
Synthetic_62,6.554,7.728,4.182,2.900,195.228,57.784,-17.388,11.773,PR.S51,6.951,4.294,171.928,87.397,synthetic_waveforms/Synthetic_62.mseed,-1.045,-0.536,-0.193,-1.450,-0.580,-0.094,-1.290,-0.478,-0.238,-1.290,-0.418,-0.081
Synthetic_62,6.554,7.728,4.182,2.900,195.228,57.784,-17.388,11.773,PR.S52,7.173,4.294,168.776,63.045,synthetic_waveforms/Synthetic_62.mseed,-0.963,-0.371,-0.023,-1.385,-0.554,-0.032,-1.153,-0.438,0.090,-1.146,-0.427,0.092
Synthetic_62,6.554,7.728,4.182,2.900,195.228,57.784,-17.388,11.773,PR.S53,7.395,4.294,161.707,39.144,synthetic_waveforms/Synthetic_62.mseed,-0.876,-0.246,0.195,-1.417,-0.543,0.151,-1.064,-0.270,0.413,-1.043,-0.223,0.467
Synthetic_62,6.554,7.728,4.182,2.900,195.228,57.784,-17.388,11.773,PR.S54,7.617,4.294,135.250,17.635,synthetic_waveforms/Synthetic_62.mseed,-0.830,-0.103,0.432,-0.809,0.021,0.463,-1.024,0.122,0.904,-0.787,0.135,0.927
Synthetic_62,6.554,7.728,4.182,2.900,195.228,57.784,-17.388,11.773,PR.S55,7.839,4.294,44.727,17.632,synthetic_waveforms/Synthetic_62.mseed,-0.754,-0.049,0.408,-0.812,0.238,1.037,-0.745,0.167,0.735,-0.693,0.271,1.083
Synthetic_62,6.554,7.728,4.182,2.900,195.228,57.784,-17.388,11.773,PR.S56,8.062,4.294,18.264,39.141,synthetic_waveforms/Synthetic_62.mseed,-0.895,-0.249,-0.215,-0.850,-0.119,0.367,-1.059,-0.237,-0.007,-0.842,-0.074,0.399
Synthetic_62,6.554,7.728,4.182,2.900,195.228,57.784,-17.388,11.773,PR.S57,8.284,4.294,11.195,63.042,synthetic_waveforms/Synthetic_62.mseed,-0.994,-0.338,-0.336,-1.067,-0.265,0.173,-1.154,-0.383,-0.067,-1.062,-0.240,0.220
Synthetic_62,6.554,7.728,4.182,2.900,195.228,57.784,-17.388,11.773,PR.S58,8.506,4.294,8.042,87.394,synthetic_waveforms/Synthetic_62.mseed,-1.072,-0.405,-0.351,-1.233,-0.375,0.082,-1.231,-0.524,-0.245,-1.228,-0.321,0.115
Synthetic_62,6.554,7.728,4.182,2.900,195.228,57.784,-17.388,11.773,PR.S59,8.728,4.294,6.268,111.903,synthetic_waveforms/Synthetic_62.mseed,-1.142,-0.474,-0.405,-1.319,-0.410,0.016,-1.345,-0.584,-0.403,-1.291,-0.409,0.044
Synthetic_62,6.554,7.728,4.182,2.900,195.228,57.784,-17.388,11.773,PR.S60,6.728,4.516,161.681,117.153,synthetic_waveforms/Synthetic_62.mseed,-1.137,-0.500,-0.282,-1.791,-0.986,-0.512,-1.406,-0.582,-0.458,-1.373,-0.570,-0.450
Synthetic_62,6.554,7.728,4.182,2.900,195.228,57.784,-17.388,11.773,PR.S61,6.951,4.516,156.950,94.018,synthetic_waveforms/Synthetic_62.mseed,-1.076,-0.511,-0.164,-1.762,-0.950,-0.625,-1.337,-0.536,-0.264,-1.308,-0.507,-0.237
Synthetic_62,6.554,7.728,4.182,2.900,195.228,57.784,-17.388,11.773,PR.S62,7.173,4.516,149.228,71.939,synthetic_waveforms/Synthetic_62.mseed,-1.044,-0.420,-0.053,-1.535,-0.633,-0.205,-1.295,-0.560,-0.035,-1.233,-0.491,0.037
Synthetic_62,6.554,7.728,4.182,2.900,195.228,57.784,-17.388,11.773,PR.S63,7.395,4.516,135.228,52.271,synthetic_waveforms/Synthetic_62.mseed,-1.064,-0.436,-0.035,-1.290,-0.523,0.048,-1.354,-0.470,0.222,-1.180,-0.360,0.222
Synthetic_62,6.554,7.728,4.182,2.900,195.228,57.784,-17.388,11.773,PR.S64,7.617,4.516,108.568,38.864,synthetic_waveforms/Synthetic_62.mseed,-1.313,-0.606,-0.519,-1.335,-0.401,0.192,-0.894,-0.106,0.315,-0.874,-0.065,0.407
Synthetic_62,6.554,7.728,4.182,2.900,195.228,57.784,-17.388,11.773,PR.S65,7.839,4.516,71.383,38.854,synthetic_waveforms/Synthetic_62.mseed,-1.049,-0.284,0.244,-1.194,-0.146,0.604,-1.544,-0.505,0.253,-1.181,-0.108,0.642
Synthetic_62,6.554,7.728,4.182,2.900,195.228,57.784,-17.388,11.773,PR.S66,8.062,4.516,44.704,52.250,synthetic_waveforms/Synthetic_62.mseed,-0.985,-0.379,0.086,-1.294,-0.385,0.312,-1.236,-0.484,0.174,-1.132,-0.332,0.317
Synthetic_62,6.554,7.728,4.182,2.900,195.228,57.784,-17.388,11.773,PR.S67,8.284,4.516,30.694,71.915,synthetic_waveforms/Synthetic_62.mseed,-1.031,-0.489,-0.246,-1.171,-0.356,0.158,-1.278,-0.315,-0.100,-1.117,-0.280,0.173
Synthetic_62,6.554,7.728,4.182,2.900,195.228,57.784,-17.388,11.773,PR.S68,8.506,4.516,22.967,93.992,synthetic_waveforms/Synthetic_62.mseed,-1.078,-0.520,-0.330,-1.268,-0.372,0.089,-1.303,-0.429,-0.264,-1.228,-0.320,0.121
Synthetic_62,6.554,7.728,4.182,2.900,195.228,57.784,-17.388,11.773,PR.S69,8.728,4.516,18.234,117.125,synthetic_waveforms/Synthetic_62.mseed,-1.143,-0.597,-0.412,-1.307,-0.374,0.037,-1.366,-0.549,-0.314,-1.281,-0.363,0.074
Synthetic_62,6.554,7.728,4.182,2.900,195.228,57.784,-17.388,11.773,PR.S70,6.728,4.738,151.104,126.997,synthetic_waveforms/Synthetic_62.mseed,-1.186,-0.526,-0.336,-1.784,-0.903,-0.728,-1.457,-0.688,-0.547,-1.426,-0.619,-0.508
Synthetic_62,6.554,7.728,4.182,2.900,195.228,57.784,-17.388,11.773,PR.S71,6.951,4.738,144.649,106.028,synthetic_waveforms/Synthetic_62.mseed,-1.173,-0.543,-0.258,-1.734,-0.698,-0.498,-1.471,-0.757,-0.336,-1.419,-0.617,-0.308
Synthetic_62,6.554,7.728,4.182,2.900,195.228,57.784,-17.388,11.773,PR.S72,7.173,4.738,135.207,87.043,synthetic_waveforms/Synthetic_62.mseed,-1.189,-0.638,-0.258,-1.453,-0.443,-0.228,-1.565,-0.647,-0.076,-1.393,-0.436,-0.030
Synthetic_62,6.554,7.728,4.182,2.900,195.228,57.784,-17.388,11.773,PR.S73,7.395,4.738,121.148,71.640,synthetic_waveforms/Synthetic_62.mseed,-1.284,-0.714,-0.485,-1.441,-0.463,-0.219,-1.198,-0.376,0.116,-1.137,-0.303,0.158
Synthetic_62,6.554,7.728,4.182,2.900,195.228,57.784,-17.388,11.773,PR.S74,7.617,4.738,101.372,62.523,synthetic_waveforms/Synthetic_62.mseed,-1.429,-0.669,-0.337,-1.598,-0.697,-0.021,-1.088,-0.269,0.160,-1.081,-0.241,0.238
Synthetic_62,6.554,7.728,4.182,2.900,195.228,57.784,-17.388,11.773,PR.S75,7.839,4.738,78.550,62.508,synthetic_waveforms/Synthetic_62.mseed,-1.235,-0.525,0.048,-1.380,-0.583,0.217,-1.435,-0.531,0.012,-1.373,-0.508,0.224
Synthetic_62,6.554,7.728,4.182,2.900,195.228,57.784,-17.388,11.773,PR.S76,8.062,4.738,58.757,71.599,synthetic_waveforms/Synthetic_62.mseed,-1.112,-0.464,0.034,-1.320,-0.627,0.063,-1.539,-0.639,-0.089,-1.252,-0.523,0.132
Synthetic_62,6.554,7.728,4.182,2.900,195.228,57.784,-17.388,11.773,PR.S77,8.284,4.738,44.681,86.986,synthetic_waveforms/Synthetic_62.mseed,-1.100,-0.547,-0.154,-1.522,-0.582,0.008,-1.427,-0.457,-0.142,-1.333,-0.452,0.019
Synthetic_62,6.554,7.728,4.182,2.900,195.228,57.784,-17.388,11.773,PR.S78,8.506,4.738,35.226,105.963,synthetic_waveforms/Synthetic_62.mseed,-1.146,-0.567,-0.297,-1.359,-0.456,-0.004,-1.541,-0.541,-0.298,-1.317,-0.420,0.036
Synthetic_62,6.554,7.728,4.182,2.900,195.228,57.784,-17.388,11.773,PR.S79,8.728,4.738,28.764,126.928,synthetic_waveforms/Synthetic_62.mseed,-1.177,-0.636,-0.396,-1.403,-0.431,-0.021,-1.411,-0.552,-0.287,-1.345,-0.395,0.033
Synthetic_62,6.554,7.728,4.182,2.900,195.228,57.784,-17.388,11.773,PR.S80,6.728,4.960,142.297,140.477,synthetic_waveforms/Synthetic_62.mseed,-1.258,-0.577,-0.445,-1.720,-0.777,-0.450,-1.530,-0.856,-0.397,-1.486,-0.663,-0.329
Synthetic_62,6.554,7.728,4.182,2.900,195.228,57.784,-17.388,11.773,PR.S81,6.951,4.960,135.185,121.842,synthetic_waveforms/Synthetic_62.mseed,-1.266,-0.629,-0.424,-1.629,-0.655,-0.309,-1.503,-0.655,-0.242,-1.460,-0.526,-0.129
Synthetic_62,6.554,7.728,4.182,2.900,195.228,57.784,-17.388,11.773,PR.S82,7.173,4.960,125.717,105.728,synthetic_waveforms/Synthetic_62.mseed,-1.327,-0.770,-0.514,-1.577,-0.541,-0.233,-1.421,-0.486,-0.047,-1.346,-0.407,0.029
Synthetic_62,6.554,7.728,4.182,2.900,195.228,57.784,-17.388,11.773,PR.S83,7.395,4.960,113.329,93.447,synthetic_waveforms/Synthetic_62.mseed,-1.465,-0.866,-0.786,-1.633,-0.551,-0.215,-1.277,-0.386,0.072,-1.239,-0.325,0.123
Synthetic_62,6.554,7.728,4.182,2.900,195.228,57.784,-17.388,11.773,PR.S84,7.617,4.960,98.151,86.645,synthetic_waveforms/Synthetic_62.mseed,-1.430,-0.766,-0.371,-1.557,-0.914,-0.229,-1.238,-0.366,0.080,-1.236,-0.352,0.126
Synthetic_62,6.554,7.728,4.182,2.900,195.228,57.784,-17.388,11.773,PR.S85,7.839,4.960,81.743,86.623,synthetic_waveforms/Synthetic_62.mseed,-1.327,-0.640,-0.144,-1.556,-0.786,-0.077,-1.471,-0.567,-0.068,-1.452,-0.560,0.007
Synthetic_62,6.554,7.728,4.182,2.900,195.228,57.784,-17.388,11.773,PR.S86,8.062,4.960,66.550,93.385,synthetic_waveforms/Synthetic_62.mseed,-1.212,-0.567,-0.113,-1.469,-0.687,-0.126,-1.653,-1.036,-0.483,-1.391,-0.647,-0.092
Synthetic_62,6.554,7.728,4.182,2.900,195.228,57.784,-17.388,11.773,PR.S87,8.284,4.960,54.143,105.636,synthetic_waveforms/Synthetic_62.mseed,-1.199,-0.498,-0.198,-1.495,-0.791,-0.176,-1.753,-0.810,-0.371,-1.472,-0.674,-0.175
Synthetic_62,6.554,7.728,4.182,2.900,195.228,57.784,-17.388,11.773,PR.S88,8.506,4.960,44.657,121.731,synthetic_waveforms/Synthetic_62.mseed,-1.184,-0.531,-0.351,-1.444,-0.645,-0.150,-1.561,-0.658,-0.361,-1.373,-0.555,-0.107
Synthetic_62,6.554,7.728,4.182,2.900,195.228,57.784,-17.388,11.773,PR.S89,8.728,4.960,37.533,140.353,synthetic_waveforms/Synthetic_62.mseed,-1.214,-0.588,-0.443,-1.456,-0.498,-0.110,-1.565,-0.653,-0.300,-1.385,-0.412,-0.053
Synthetic_62,6.554,7.728,4.182,2.900,195.228,57.784,-17.388,11.773,PR.S90,6.728,5.182,135.165,156.656,synthetic_waveforms/Synthetic_62.mseed,-1.357,-0.650,-0.587,-1.595,-0.597,-0.338,-1.634,-0.587,-0.266,-1.466,-0.442,-0.180
Synthetic_62,6.554,7.728,4.182,2.900,195.228,57.784,-17.388,11.773,PR.S91,6.951,5.182,128.039,140.180,synthetic_waveforms/Synthetic_62.mseed,-1.376,-0.738,-0.610,-1.668,-0.608,-0.261,-1.576,-0.496,-0.153,-1.469,-0.394,-0.060
Synthetic_62,6.554,7.728,4.182,2.900,195.228,57.784,-17.388,11.773,PR.S92,7.173,5.182,119.196,126.415,synthetic_waveforms/Synthetic_62.mseed,-1.444,-0.937,-0.749,-1.640,-0.680,-0.239,-1.402,-0.421,-0.039,-1.339,-0.364,0.034
Synthetic_62,6.554,7.728,4.182,2.900,195.228,57.784,-17.388,11.773,PR.S93,7.395,5.182,108.519,116.329,synthetic_waveforms/Synthetic_62.mseed,-1.555,-0.885,-0.762,-1.742,-0.709,-0.288,-1.306,-0.368,0.033,-1.283,-0.341,0.077
Synthetic_62,6.554,7.728,4.182,2.900,195.228,57.784,-17.388,11.773,PR.S94,7.617,5.182,96.330,110.928,synthetic_waveforms/Synthetic_62.mseed,-1.563,-0.867,-0.479,-1.791,-0.895,-0.369,-1.319,-0.395,0.019,-1.313,-0.391,0.048
Synthetic_62,6.554,7.728,4.182,2.900,195.228,57.784,-17.388,11.773,PR.S95,7.839,5.182,83.534,110.899,synthetic_waveforms/Synthetic_62.mseed,-1.469,-0.669,-0.311,-1.633,-0.911,-0.299,-1.479,-0.545,-0.112,-1.479,-0.544,-0.081
Synthetic_62,6.554,7.728,4.182,2.900,195.228,57.784,-17.388,11.773,PR.S96,8.062,5.182,71.333,116.246,synthetic_waveforms/Synthetic_62.mseed,-1.327,-0.558,-0.262,-1.539,-0.788,-0.287,-1.814,-0.881,-0.425,-1.524,-0.788,-0.255
Synthetic_62,6.554,7.728,4.182,2.900,195.228,57.784,-17.388,11.773,PR.S97,8.284,5.182,60.638,126.289,synthetic_waveforms/Synthetic_62.mseed,-1.306,-0.532,-0.280,-1.613,-0.856,-0.319,-1.711,-0.929,-0.607,-1.508,-0.739,-0.301
Synthetic_62,6.554,7.728,4.182,2.900,195.228,57.784,-17.388,11.773,PR.S98,8.506,5.182,51.775,140.020,synthetic_waveforms/Synthetic_62.mseed,-1.267,-0.547,-0.332,-1.496,-0.840,-0.313,-1.692,-0.802,-0.430,-1.447,-0.690,-0.281
Synthetic_62,6.554,7.728,4.182,2.900,195.228,57.784,-17.388,11.773,PR.S99,8.728,5.182,44.633,156.472,synthetic_waveforms/Synthetic_62.mseed,-1.290,-0.571,-0.377,-1.537,-0.643,-0.199,-1.660,-0.658,-0.311,-1.455,-0.509,-0.154
Synthetic_63,6.068,4.943,6.436,7.877,174.969,10.863,-154.199,4.251,PR.S0,3.943,5.436,224.954,157.214,synthetic_waveforms/Synthetic_63.mseed,-1.703,-0.743,-0.711,-1.541,-0.691,-0.754,-1.674,-0.871,-0.742,-1.457,-0.644,-0.600
Synthetic_63,6.068,4.943,6.436,7.877,174.969,10.863,-154.199,4.251,PR.S1,4.165,5.436,232.078,140.811,synthetic_waveforms/Synthetic_63.mseed,-1.913,-0.974,-0.915,-1.757,-0.963,-1.072,-1.568,-0.750,-0.750,-1.532,-0.690,-0.715
Synthetic_63,6.068,4.943,6.436,7.877,174.969,10.863,-154.199,4.251,PR.S2,4.387,5.436,240.906,127.124,synthetic_waveforms/Synthetic_63.mseed,-2.297,-1.448,-1.401,-1.730,-1.091,-1.251,-1.544,-0.853,-0.951,-1.467,-0.791,-0.916
Synthetic_63,6.068,4.943,6.436,7.877,174.969,10.863,-154.199,4.251,PR.S3,4.609,5.436,251.547,117.109,synthetic_waveforms/Synthetic_63.mseed,-1.709,-0.792,-0.761,-1.686,-0.958,-0.938,-1.716,-0.993,-1.059,-1.565,-0.913,-0.920
Synthetic_63,6.068,4.943,6.436,7.877,174.969,10.863,-154.199,4.251,PR.S4,4.832,5.436,263.680,111.755,synthetic_waveforms/Synthetic_63.mseed,-1.398,-0.493,-0.448,-1.544,-0.642,-0.637,-1.652,-0.955,-1.002,-1.526,-0.639,-0.634
